STATIONS_ID;MESS_DATUM;QN_7;SD_SO;eor
       2928;2019060803;   10;  0.00;eor
       2928;2019060804;   10;  0.00;eor
       2928;2019060805;   10;  0.00;eor
       2928;2019060806;   10;  1.00;eor
       2928;2019060807;   10;  0.00;eor
       2928;2019060808;   10; 11.00;eor
       2928;2019060809;   10; 12.00;eor
       2928;2019060810;   10;  8.00;eor
       2928;2019060811;   10; 36.00;eor
       2928;2019060812;   10; 60.00;eor
       2928;2019060813;   10; 56.00;eor
       2928;2019060814;   10; 59.00;eor
       2928;2019060815;   10; 55.00;eor
       2928;2019060816;   10; 46.00;eor
       2928;2019060817;   10; 52.00;eor
       2928;2019060818;   10; 34.00;eor
       2928;2019060819;   10;  6.00;eor
       2928;2019060820;   10;  0.00;eor
       2928;2019060903;   10;  0.00;eor
       2928;2019060904;   10;  0.00;eor
       2928;2019060905;   10;  9.00;eor
       2928;2019060906;   10; 60.00;eor
       2928;2019060907;   10; 60.00;eor
       2928;2019060908;   10; 60.00;eor
       2928;2019060909;   10; 60.00;eor
       2928;2019060910;   10; 60.00;eor
       2928;2019060911;   10; 60.00;eor
       2928;2019060912;   10; 59.00;eor
       2928;2019060913;   10; 56.00;eor
       2928;2019060914;   10; 37.00;eor
       2928;2019060915;   10; 43.00;eor
       2928;2019060916;   10; 22.00;eor
       2928;2019060917;   10;  0.00;eor
       2928;2019060918;   10;  0.00;eor
       2928;2019060919;   10;  0.00;eor
       2928;2019060920;   10;  0.00;eor
       2928;2019061003;   10;  0.00;eor
       2928;2019061004;   10;  0.00;eor
       2928;2019061005;   10;  0.00;eor
       2928;2019061006;   10; 11.00;eor
       2928;2019061007;   10; 18.00;eor
       2928;2019061008;   10;  0.00;eor
       2928;2019061009;   10;  6.00;eor
       2928;2019061010;   10; 30.00;eor
       2928;2019061011;   10; 19.00;eor
       2928;2019061012;   10; 15.00;eor
       2928;2019061013;   10; 41.00;eor
       2928;2019061014;   10; 55.00;eor
       2928;2019061015;   10; 53.00;eor
       2928;2019061016;   10; 46.00;eor
       2928;2019061017;   10; 36.00;eor
       2928;2019061018;   10;  0.00;eor
       2928;2019061019;   10;  0.00;eor
       2928;2019061020;   10;  0.00;eor
       2928;2019061103;   10;  0.00;eor
       2928;2019061104;   10;  0.00;eor
       2928;2019061105;   10;  0.00;eor
       2928;2019061106;   10; 44.00;eor
       2928;2019061107;   10; 21.00;eor
       2928;2019061108;   10; 19.00;eor
       2928;2019061109;   10; 59.00;eor
       2928;2019061110;   10; 58.00;eor
       2928;2019061111;   10; 60.00;eor
       2928;2019061112;   10; 23.00;eor
       2928;2019061113;   10; 43.00;eor
       2928;2019061114;   10; 60.00;eor
       2928;2019061115;   10; 60.00;eor
       2928;2019061116;   10; 50.00;eor
       2928;2019061117;   10; 55.00;eor
       2928;2019061118;   10; 39.00;eor
       2928;2019061119;   10;  0.00;eor
       2928;2019061120;   10;  0.00;eor
       2928;2019061203;   10;  0.00;eor
       2928;2019061204;   10;  0.00;eor
       2928;2019061205;   10;  0.00;eor
       2928;2019061206;   10; 14.00;eor
       2928;2019061207;   10; 13.00;eor
       2928;2019061208;   10; 45.00;eor
       2928;2019061209;   10; 60.00;eor
       2928;2019061210;   10; 59.00;eor
       2928;2019061211;   10; 60.00;eor
       2928;2019061212;   10; 60.00;eor
       2928;2019061213;   10; 60.00;eor
       2928;2019061214;   10;  6.00;eor
       2928;2019061215;   10;  0.00;eor
       2928;2019061216;   10;  2.00;eor
       2928;2019061217;   10;  3.00;eor
       2928;2019061218;   10;  7.00;eor
       2928;2019061219;   10;  0.00;eor
       2928;2019061220;   10;  0.00;eor
       2928;2019061303;   10;  0.00;eor
       2928;2019061304;   10;  0.00;eor
       2928;2019061305;   10;  0.00;eor
       2928;2019061306;   10;  8.00;eor
       2928;2019061307;   10; 45.00;eor
       2928;2019061308;   10; 50.00;eor
       2928;2019061309;   10; 59.00;eor
       2928;2019061310;   10; 60.00;eor
       2928;2019061311;   10; 60.00;eor
       2928;2019061312;   10; 56.00;eor
       2928;2019061313;   10; 29.00;eor
       2928;2019061314;   10; 41.00;eor
       2928;2019061315;   10; 22.00;eor
       2928;2019061316;   10; 60.00;eor
       2928;2019061317;   10; 60.00;eor
       2928;2019061318;   10; 43.00;eor
       2928;2019061319;   10; 12.00;eor
       2928;2019061320;   10;  0.00;eor
       2928;2019061403;   10;  0.00;eor
       2928;2019061404;   10;  0.00;eor
       2928;2019061405;   10;  6.00;eor
       2928;2019061406;   10; 60.00;eor
       2928;2019061407;   10; 60.00;eor
       2928;2019061408;   10; 60.00;eor
       2928;2019061409;   10; 60.00;eor
       2928;2019061410;   10; 60.00;eor
       2928;2019061411;   10; 60.00;eor
       2928;2019061412;   10; 60.00;eor
       2928;2019061413;   10; 16.00;eor
       2928;2019061414;   10; 48.00;eor
       2928;2019061415;   10; 43.00;eor
       2928;2019061416;   10; 35.00;eor
       2928;2019061417;   10; 18.00;eor
       2928;2019061418;   10;  0.00;eor
       2928;2019061419;   10;  0.00;eor
       2928;2019061420;   10;  0.00;eor
       2928;2019061503;   10;  0.00;eor
       2928;2019061504;   10;  0.00;eor
       2928;2019061505;   10;  0.00;eor
       2928;2019061506;   10;  1.00;eor
       2928;2019061507;   10; 18.00;eor
       2928;2019061508;   10; 58.00;eor
       2928;2019061509;   10; 60.00;eor
       2928;2019061510;   10; 60.00;eor
       2928;2019061511;   10; 49.00;eor
       2928;2019061512;   10; 56.00;eor
       2928;2019061513;   10; 44.00;eor
       2928;2019061514;   10; 52.00;eor
       2928;2019061515;   10; 60.00;eor
       2928;2019061516;   10; 60.00;eor
       2928;2019061517;   10; 60.00;eor
       2928;2019061518;   10; 43.00;eor
       2928;2019061519;   10;  9.00;eor
       2928;2019061520;   10;  0.00;eor
       2928;2019061707;   10; 60.00;eor
       2928;2019061708;   10; 57.00;eor
       2928;2019061709;   10; 59.00;eor
       2928;2019061710;   10; 60.00;eor
       2928;2019061711;   10; 60.00;eor
       2928;2019061712;   10; 60.00;eor
       2928;2019061713;   10; 51.00;eor
       2928;2019061714;   10; 60.00;eor
       2928;2019061715;   10; 60.00;eor
       2928;2019061716;   10; 60.00;eor
       2928;2019061717;   10; 60.00;eor
       2928;2019061718;   10; 44.00;eor
       2928;2019061719;   10; 19.00;eor
       2928;2019061720;   10;  3.00;eor
       2928;2019061803;   10;  0.00;eor
       2928;2019061804;   10;  0.00;eor
       2928;2019061805;   10;  3.00;eor
       2928;2019061806;   10; 59.00;eor
       2928;2019061807;   10; 60.00;eor
       2928;2019061808;   10; 60.00;eor
       2928;2019061809;   10; 60.00;eor
       2928;2019061810;   10; 46.00;eor
       2928;2019061811;   10; 49.00;eor
       2928;2019061812;   10; 54.00;eor
       2928;2019061813;   10; 51.00;eor
       2928;2019061814;   10; 58.00;eor
       2928;2019061815;   10;  7.00;eor
       2928;2019061816;   10; 55.00;eor
       2928;2019061817;   10; 60.00;eor
       2928;2019061818;   10; 42.00;eor
       2928;2019061819;   10;  0.00;eor
       2928;2019061820;   10;  0.00;eor
       2928;2019061903;   10;  0.00;eor
       2928;2019061904;   10;  0.00;eor
       2928;2019061905;   10;  0.00;eor
       2928;2019061906;   10; 32.00;eor
       2928;2019061907;   10; 42.00;eor
       2928;2019061908;   10; 59.00;eor
       2928;2019061909;   10; 60.00;eor
       2928;2019061910;   10; 58.00;eor
       2928;2019061911;   10; 57.00;eor
       2928;2019061912;   10; 60.00;eor
       2928;2019061913;   10; 49.00;eor
       2928;2019061914;   10; 38.00;eor
       2928;2019061915;   10; 11.00;eor
       2928;2019061916;   10; 60.00;eor
       2928;2019061917;   10; 60.00;eor
       2928;2019061918;   10; 44.00;eor
       2928;2019061919;   10;  1.00;eor
       2928;2019061920;   10;  0.00;eor
       2928;2019062003;   10;  0.00;eor
       2928;2019062004;   10;  0.00;eor
       2928;2019062005;   10;  3.00;eor
       2928;2019062006;   10;  1.00;eor
       2928;2019062007;   10; 20.00;eor
       2928;2019062008;   10; 26.00;eor
       2928;2019062009;   10; 59.00;eor
       2928;2019062010;   10; 55.00;eor
       2928;2019062011;   10; 23.00;eor
       2928;2019062012;   10; 52.00;eor
       2928;2019062013;   10; 43.00;eor
       2928;2019062014;   10; 28.00;eor
       2928;2019062015;   10; 47.00;eor
       2928;2019062016;   10; 35.00;eor
       2928;2019062017;   10; 10.00;eor
       2928;2019062018;   10; 10.00;eor
       2928;2019062019;   10;  0.00;eor
       2928;2019062020;   10;  0.00;eor
       2928;2019062103;   10;  0.00;eor
       2928;2019062104;   10;  0.00;eor
       2928;2019062105;   10;  0.00;eor
       2928;2019062106;   10;  8.00;eor
       2928;2019062107;   10;  6.00;eor
       2928;2019062108;   10; 10.00;eor
       2928;2019062109;   10; 32.00;eor
       2928;2019062110;   10; 33.00;eor
       2928;2019062111;   10;  8.00;eor
       2928;2019062112;   10; 14.00;eor
       2928;2019062113;   10; 60.00;eor
       2928;2019062114;   10;  0.00;eor
       2928;2019062115;   10;  8.00;eor
       2928;2019062116;   10; 11.00;eor
       2928;2019062117;   10; 37.00;eor
       2928;2019062118;   10; 22.00;eor
       2928;2019062119;   10;  0.00;eor
       2928;2019062120;   10;  0.00;eor
       2928;2019062203;   10;  0.00;eor
       2928;2019062204;   10;  0.00;eor
       2928;2019062205;   10;  3.00;eor
       2928;2019062206;   10; 57.00;eor
       2928;2019062207;   10; 60.00;eor
       2928;2019062208;   10; 60.00;eor
       2928;2019062209;   10; 59.00;eor
       2928;2019062210;   10; 30.00;eor
       2928;2019062211;   10; 54.00;eor
       2928;2019062212;   10; 35.00;eor
       2928;2019062213;   10; 50.00;eor
       2928;2019062407;   10; 60.00;eor
       2928;2019062408;   10; 60.00;eor
       2928;2019062713;   10; 60.00;eor
       2928;2019062714;   10; 60.00;eor
       2928;2019062715;   10; 60.00;eor
       2928;2019062716;   10; 60.00;eor
       2928;2019062717;   10; 60.00;eor
       2928;2019062718;   10; 45.00;eor
       2928;2019062719;   10; 17.00;eor
       2928;2019062720;   10;  2.00;eor
       2928;2019062803;   10;  0.00;eor
       2928;2019062804;   10;  0.00;eor
       2928;2019062805;   10;  0.00;eor
       2928;2019062806;   10;  0.00;eor
       2928;2019062807;   10;  1.00;eor
       2928;2019062808;   10;  1.00;eor
       2928;2019062809;   10;  0.00;eor
       2928;2019062810;   10; 30.00;eor
       2928;2019062811;   10; 60.00;eor
       2928;2019062812;   10; 60.00;eor
       2928;2019062813;   10; 60.00;eor
       2928;2019062814;   10; 60.00;eor
       2928;2019062815;   10; 60.00;eor
       2928;2019062816;   10; 60.00;eor
       2928;2019062817;   10; 60.00;eor
       2928;2019062818;   10; 45.00;eor
       2928;2019062819;   10; 14.00;eor
       2928;2019062820;   10;  2.00;eor
       2928;2019062903;   10;  0.00;eor
       2928;2019062904;   10;  0.00;eor
       2928;2019062905;   10;  3.00;eor
       2928;2019062906;   10; 56.00;eor
       2928;2019062907;   10; 60.00;eor
       2928;2019062908;   10; 60.00;eor
       2928;2019062909;   10; 60.00;eor
       2928;2019062910;   10; 60.00;eor
       2928;2019062911;   10; 60.00;eor
       2928;2019062912;   10; 60.00;eor
       2928;2019062913;   10; 60.00;eor
       2928;2019062914;   10; 60.00;eor
       2928;2019062915;   10; 60.00;eor
       2928;2019062916;   10; 60.00;eor
       2928;2019062917;   10; 60.00;eor
       2928;2019062918;   10; 45.00;eor
       2928;2019062919;   10; 12.00;eor
       2928;2019062920;   10;  3.00;eor
       2928;2019063003;   10;  0.00;eor
       2928;2019063004;   10;  0.00;eor
       2928;2019063005;   10;  3.00;eor
       2928;2019063006;   10; 56.00;eor
       2928;2019063007;   10; 60.00;eor
       2928;2019063008;   10; 60.00;eor
       2928;2019063009;   10; 60.00;eor
       2928;2019063010;   10; 60.00;eor
       2928;2019063011;   10; 60.00;eor
       2928;2019063012;   10; 60.00;eor
       2928;2019063013;   10; 60.00;eor
       2928;2019063014;   10; 60.00;eor
       2928;2019063015;   10; 60.00;eor
       2928;2019063016;   10; 60.00;eor
       2928;2019063017;   10; 60.00;eor
       2928;2019063018;   10; 46.00;eor
       2928;2019063019;   10;  3.00;eor
       2928;2019063020;   10;  0.00;eor
       2928;2019070103;   10;  0.00;eor
       2928;2019070104;   10;  0.00;eor
       2928;2019070105;   10;  0.00;eor
       2928;2019070106;   10; 19.00;eor
       2928;2019070107;   10;  0.00;eor
       2928;2019070108;   10; 10.00;eor
       2928;2019070109;   10;  0.00;eor
       2928;2019070110;   10;  1.00;eor
       2928;2019070111;   10; 36.00;eor
       2928;2019070112;   10; 53.00;eor
       2928;2019070113;   10; 50.00;eor
       2928;2019070114;   10; 54.00;eor
       2928;2019070115;   10; 60.00;eor
       2928;2019070116;   10; 60.00;eor
       2928;2019070117;   10; 33.00;eor
       2928;2019070118;   10;  4.00;eor
       2928;2019070119;   10;  7.00;eor
       2928;2019070120;   10;  0.00;eor
       2928;2019070203;   10;  0.00;eor
       2928;2019070204;   10;  0.00;eor
       2928;2019070205;   10;  5.00;eor
       2928;2019070206;   10; 56.00;eor
       2928;2019070514;   10; 15.00;eor
       2928;2019070515;   10;  0.00;eor
       2928;2019070516;   10;  2.00;eor
       2928;2019070517;   10;  0.00;eor
       2928;2019070518;   10; 10.00;eor
       2928;2019070519;   10;  0.00;eor
       2928;2019070520;   10;  0.00;eor
       2928;2019070603;   10;  0.00;eor
       2928;2019070604;   10;  0.00;eor
       2928;2019070605;   10;  0.00;eor
       2928;2019070606;   10; 57.00;eor
       2928;2019070607;   10; 60.00;eor
       2928;2019070608;   10; 60.00;eor
       2928;2019070609;   10; 60.00;eor
       2928;2019070610;   10; 60.00;eor
       2928;2019070611;   10; 59.00;eor
       2928;2019070612;   10; 60.00;eor
       2928;2019070613;   10; 59.00;eor
       2928;2019070614;   10; 59.00;eor
       2928;2019070615;   10; 36.00;eor
       2928;2019070616;   10; 11.00;eor
       2928;2019070617;   10;  1.00;eor
       2928;2019070618;   10;  0.00;eor
       2928;2019070619;   10;  0.00;eor
       2928;2019070620;   10;  0.00;eor
       2928;2019070703;   10;  0.00;eor
       2928;2019070704;   10;  0.00;eor
       2928;2019070705;   10;  0.00;eor
       2928;2019070706;   10;  9.00;eor
       2928;2019070707;   10; 59.00;eor
       2928;2019070708;   10; 55.00;eor
       2928;2019070709;   10; 33.00;eor
       2928;2019070710;   10; 25.00;eor
       2928;2019070711;   10; 24.00;eor
       2928;2019070712;   10; 22.00;eor
       2928;2019070713;   10; 16.00;eor
       2928;2019070714;   10;  8.00;eor
       2928;2019070715;   10; 27.00;eor
       2928;2019070716;   10; 28.00;eor
       2928;2019070717;   10;  7.00;eor
       2928;2019070718;   10;  1.00;eor
       2928;2019070719;   10;  0.00;eor
       2928;2019070720;   10;  0.00;eor
       2928;2019070803;   10;  0.00;eor
       2928;2019070804;   10;  0.00;eor
       2928;2019070805;   10;  0.00;eor
       2928;2019070806;   10; 46.00;eor
       2928;2019070807;   10; 46.00;eor
       2928;2019070808;   10; 28.00;eor
       2928;2019070809;   10;  2.00;eor
       2928;2019070810;   10;  0.00;eor
       2928;2019070811;   10; 16.00;eor
       2928;2019070812;   10;  2.00;eor
       2928;2019070813;   10; 11.00;eor
       2928;2019070814;   10; 44.00;eor
       2928;2019070815;   10; 11.00;eor
       2928;2019070816;   10;  0.00;eor
       2928;2019070817;   10;  1.00;eor
       2928;2019070818;   10;  0.00;eor
       2928;2019070819;   10;  0.00;eor
       2928;2019070820;   10;  0.00;eor
       2928;2019070903;   10;  0.00;eor
       2928;2019070904;   10;  0.00;eor
       2928;2019070905;   10;  0.00;eor
       2928;2019070906;   10;  0.00;eor
       2928;2019070907;   10;  0.00;eor
       2928;2019070908;   10;  0.00;eor
       2928;2019070909;   10;  0.00;eor
       2928;2019070910;   10;  0.00;eor
       2928;2019070911;   10;  0.00;eor
       2928;2019070912;   10;  0.00;eor
       2928;2019070913;   10;  0.00;eor
       2928;2019070914;   10;  0.00;eor
       2928;2019070915;   10;  0.00;eor
       2928;2019070916;   10; 19.00;eor
       2928;2019070917;   10;  0.00;eor
       2928;2019070918;   10;  3.00;eor
       2928;2019070919;   10;  0.00;eor
       2928;2019070920;   10;  0.00;eor
       2928;2019071003;   10;  0.00;eor
       2928;2019071004;   10;  0.00;eor
       2928;2019071005;   10;  1.00;eor
       2928;2019071006;   10; 57.00;eor
       2928;2019071007;   10; 41.00;eor
       2928;2019071008;   10;  0.00;eor
       2928;2019071009;   10;  0.00;eor
       2928;2019071010;   10; 37.00;eor
       2928;2019071011;   10; 60.00;eor
       2928;2019071012;   10; 60.00;eor
       2928;2019071013;   10; 60.00;eor
       2928;2019071014;   10; 60.00;eor
       2928;2019071015;   10; 42.00;eor
       2928;2019071016;   10; 46.00;eor
       2928;2019071017;   10; 57.00;eor
       2928;2019071018;   10;  1.00;eor
       2928;2019071019;   10;  0.00;eor
       2928;2019071020;   10;  0.00;eor
       2928;2019071103;   10;  0.00;eor
       2928;2019071104;   10;  0.00;eor
       2928;2019071105;   10;  0.00;eor
       2928;2019071106;   10;  0.00;eor
       2928;2019071107;   10;  0.00;eor
       2928;2019071108;   10;  2.00;eor
       2928;2019071109;   10;  0.00;eor
       2928;2019071110;   10;  4.00;eor
       2928;2019071111;   10; 28.00;eor
       2928;2019071112;   10; 26.00;eor
       2928;2019071113;   10; 20.00;eor
       2928;2019071114;   10;  0.00;eor
       2928;2019071115;   10;  0.00;eor
       2928;2019071116;   10;  0.00;eor
       2928;2019071117;   10;  0.00;eor
       2928;2019071118;   10;  0.00;eor
       2928;2019071119;   10;  0.00;eor
       2928;2019071120;   10;  0.00;eor
       2928;2019071203;   10;  0.00;eor
       2928;2019071204;   10;  0.00;eor
       2928;2019071205;   10;  0.00;eor
       2928;2019071206;   10;  0.00;eor
       2928;2019071207;   10;  0.00;eor
       2928;2019071208;   10; 35.00;eor
       2928;2019071209;   10;  8.00;eor
       2928;2019071210;   10; 33.00;eor
       2928;2019071211;   10; 45.00;eor
       2928;2019071212;   10; 55.00;eor
       2928;2019071213;   10; 23.00;eor
       2928;2019071214;   10; 25.00;eor
       2928;2019071215;   10; 30.00;eor
       2928;2019071216;   10;  0.00;eor
       2928;2019071217;   10;  0.00;eor
       2928;2019071218;   10;  0.00;eor
       2928;2019071219;   10;  0.00;eor
       2928;2019071220;   10;  0.00;eor
       2928;2019071303;   10;  0.00;eor
       2928;2019071304;   10;  0.00;eor
       2928;2019071305;   10;  0.00;eor
       2928;2019071306;   10;  0.00;eor
       2928;2019071307;   10; 14.00;eor
       2928;2019071308;   10;  7.00;eor
       2928;2019071309;   10;  5.00;eor
       2928;2019071310;   10;  0.00;eor
       2928;2019071311;   10;  0.00;eor
       2928;2019071312;   10;  6.00;eor
       2928;2019071313;   10; 42.00;eor
       2928;2019071314;   10; 44.00;eor
       2928;2019071315;   10; 51.00;eor
       2928;2019071316;   10; 45.00;eor
       2928;2019071317;   10; 17.00;eor
       2928;2019071318;   10;  0.00;eor
       2928;2019071319;   10;  0.00;eor
       2928;2019071320;   10;  0.00;eor
       2928;2019071403;   10;  0.00;eor
       2928;2019071404;   10;  0.00;eor
       2928;2019071405;   10;  0.00;eor
       2928;2019071406;   10;  0.00;eor
       2928;2019071407;   10;  0.00;eor
       2928;2019071408;   10;  0.00;eor
       2928;2019071409;   10;  0.00;eor
       2928;2019071410;   10;  0.00;eor
       2928;2019071411;   10;  0.00;eor
       2928;2019071412;   10;  0.00;eor
       2928;2019071413;   10;  0.00;eor
       2928;2019071414;   10;  0.00;eor
       2928;2019071415;   10;  0.00;eor
       2928;2019071416;   10;  1.00;eor
       2928;2019071417;   10;  3.00;eor
       2928;2019071418;   10;  1.00;eor
       2928;2019071419;   10;  0.00;eor
       2928;2019071420;   10;  0.00;eor
       2928;2019071503;   10;  0.00;eor
       2928;2019071504;   10;  0.00;eor
       2928;2019071505;   10;  0.00;eor
       2928;2019071506;   10;  0.00;eor
       2928;2019071507;   10;  0.00;eor
       2928;2019071508;   10;  0.00;eor
       2928;2019071509;   10;  0.00;eor
       2928;2019071510;   10;  0.00;eor
       2928;2019071511;   10;  0.00;eor
       2928;2019071512;   10;  0.00;eor
       2928;2019071513;   10;  0.00;eor
       2928;2019071514;   10;  0.00;eor
       2928;2019071515;   10;  0.00;eor
       2928;2019071516;   10;  7.00;eor
       2928;2019071517;   10;  2.00;eor
       2928;2019071518;   10;  0.00;eor
       2928;2019071519;   10;  0.00;eor
       2928;2019071520;   10;  0.00;eor
       2928;2019071603;   10;  0.00;eor
       2928;2019071604;   10;  0.00;eor
       2928;2019071605;   10;  0.00;eor
       2928;2019071606;   10;  0.00;eor
       2928;2019071607;   10;  0.00;eor
       2928;2019071608;   10;  4.00;eor
       2928;2019071609;   10;  0.00;eor
       2928;2019071610;   10;  0.00;eor
       2928;2019071611;   10;  1.00;eor
       2928;2019071612;   10;  3.00;eor
       2928;2019071613;   10; 19.00;eor
       2928;2019071614;   10; 28.00;eor
       2928;2019071615;   10; 30.00;eor
       2928;2019071616;   10; 43.00;eor
       2928;2019071617;   10; 49.00;eor
       2928;2019071618;   10; 21.00;eor
       2928;2019071619;   10;  0.00;eor
       2928;2019071620;   10;  0.00;eor
       2928;2019071703;   10;  0.00;eor
       2928;2019071704;   10;  0.00;eor
       2928;2019071705;   10;  0.00;eor
       2928;2019071706;   10;  0.00;eor
       2928;2019071707;   10;  0.00;eor
       2928;2019071708;   10;  0.00;eor
       2928;2019071709;   10;  2.00;eor
       2928;2019071710;   10; 25.00;eor
       2928;2019071711;   10; 29.00;eor
       2928;2019071712;   10; 56.00;eor
       2928;2019071713;   10; 27.00;eor
       2928;2019071714;   10; 26.00;eor
       2928;2019071715;   10; 53.00;eor
       2928;2019071716;   10; 52.00;eor
       2928;2019071717;   10; 60.00;eor
       2928;2019071718;   10; 42.00;eor
       2928;2019071719;   10;  0.00;eor
       2928;2019071720;   10;  0.00;eor
       2928;2019071803;   10;  0.00;eor
       2928;2019071804;   10;  0.00;eor
       2928;2019071805;   10;  0.00;eor
       2928;2019071806;   10; 50.00;eor
       2928;2019071807;   10; 60.00;eor
       2928;2019071808;   10; 60.00;eor
       2928;2019071809;   10; 60.00;eor
       2928;2019071810;   10; 60.00;eor
       2928;2019071811;   10; 60.00;eor
       2928;2019071812;   10; 57.00;eor
       2928;2019071813;   10; 51.00;eor
       2928;2019071814;   10; 53.00;eor
       2928;2019071815;   10; 53.00;eor
       2928;2019071816;   10;  9.00;eor
       2928;2019071817;   10; 59.00;eor
       2928;2019071818;   10; 24.00;eor
       2928;2019071819;   10;  0.00;eor
       2928;2019071820;   10;  0.00;eor
       2928;2019071903;   10;  0.00;eor
       2928;2019071904;   10;  0.00;eor
       2928;2019071905;   10;  0.00;eor
       2928;2019071906;   10;  0.00;eor
       2928;2019071907;   10;  0.00;eor
       2928;2019071908;   10;  6.00;eor
       2928;2019071909;   10; 19.00;eor
       2928;2019071910;   10;  0.00;eor
       2928;2019071911;   10;  0.00;eor
       2928;2019071912;   10;  0.00;eor
       2928;2019071913;   10;  4.00;eor
       2928;2019071914;   10; 20.00;eor
       2928;2019071915;   10;  2.00;eor
       2928;2019071916;   10;  2.00;eor
       2928;2019071917;   10; 29.00;eor
       2928;2019071918;   10; 43.00;eor
       2928;2019071919;   10;  0.00;eor
       2928;2019071920;   10;  0.00;eor
       2928;2019072003;   10;  0.00;eor
       2928;2019072004;   10;  0.00;eor
       2928;2019072005;   10;  0.00;eor
       2928;2019072006;   10; 50.00;eor
       2928;2019072007;   10; 60.00;eor
       2928;2019072008;   10; 60.00;eor
       2928;2019072009;   10; 60.00;eor
       2928;2019072010;   10; 60.00;eor
       2928;2019072011;   10; 60.00;eor
       2928;2019072012;   10; 60.00;eor
       2928;2019072013;   10; 60.00;eor
       2928;2019072014;   10; 53.00;eor
       2928;2019072015;   10; 52.00;eor
       2928;2019072016;   10;  3.00;eor
       2928;2019072017;   10; 14.00;eor
       2928;2019072018;   10; 17.00;eor
       2928;2019072019;   10;  0.00;eor
       2928;2019072020;   10;  0.00;eor
       2928;2019072103;   10;  0.00;eor
       2928;2019072104;   10;  0.00;eor
       2928;2019072105;   10;  0.00;eor
       2928;2019072106;   10; 25.00;eor
       2928;2019072107;   10;  5.00;eor
       2928;2019072108;   10; 23.00;eor
       2928;2019072109;   10; 39.00;eor
       2928;2019072110;   10; 48.00;eor
       2928;2019072111;   10; 41.00;eor
       2928;2019072112;   10; 51.00;eor
       2928;2019072113;   10; 50.00;eor
       2928;2019072114;   10; 57.00;eor
       2928;2019072115;   10; 51.00;eor
       2928;2019072116;   10; 39.00;eor
       2928;2019072117;   10; 54.00;eor
       2928;2019072118;   10; 27.00;eor
       2928;2019072119;   10;  0.00;eor
       2928;2019072120;   10;  0.00;eor
       2928;2019072203;   10;  0.00;eor
       2928;2019072204;   10;  0.00;eor
       2928;2019072205;   10;  0.00;eor
       2928;2019072206;   10; 48.00;eor
       2928;2019072207;   10; 56.00;eor
       2928;2019072208;   10; 60.00;eor
       2928;2019072209;   10; 60.00;eor
       2928;2019072210;   10; 42.00;eor
       2928;2019072211;   10; 53.00;eor
       2928;2019072212;   10; 27.00;eor
       2928;2019072213;   10;  1.00;eor
       2928;2019072214;   10;  1.00;eor
       2928;2019072215;   10;  5.00;eor
       2928;2019072216;   10; 40.00;eor
       2928;2019072217;   10; 39.00;eor
       2928;2019072218;   10;  6.00;eor
       2928;2019072219;   10;  0.00;eor
       2928;2019072220;   10;  0.00;eor
       2928;2019072303;   10;  0.00;eor
       2928;2019072304;   10;  0.00;eor
       2928;2019072305;   10;  0.00;eor
       2928;2019072306;   10; 51.00;eor
       2928;2019072307;   10; 60.00;eor
       2928;2019072308;   10; 60.00;eor
       2928;2019072309;   10; 60.00;eor
       2928;2019072310;   10; 60.00;eor
       2928;2019072311;   10; 60.00;eor
       2928;2019072312;   10; 60.00;eor
       2928;2019072313;   10; 60.00;eor
       2928;2019072314;   10; 60.00;eor
       2928;2019072315;   10; 60.00;eor
       2928;2019072316;   10; 60.00;eor
       2928;2019072317;   10; 60.00;eor
       2928;2019072318;   10; 48.00;eor
       2928;2019072319;   10;  0.00;eor
       2928;2019072320;   10;  0.00;eor
       2928;2019072403;   10;  0.00;eor
       2928;2019072404;   10;  0.00;eor
       2928;2019072405;   10;  0.00;eor
       2928;2019072406;   10; 53.00;eor
       2928;2019072407;   10; 60.00;eor
       2928;2019072408;   10; 60.00;eor
       2928;2019072409;   10; 60.00;eor
       2928;2019072410;   10; 60.00;eor
       2928;2019072411;   10; 60.00;eor
       2928;2019072412;   10; 60.00;eor
       2928;2019072413;   10; 60.00;eor
       2928;2019072414;   10; 60.00;eor
       2928;2019072415;   10; 60.00;eor
       2928;2019072416;   10; 60.00;eor
       2928;2019072417;   10; 60.00;eor
       2928;2019072418;   10; 47.00;eor
       2928;2019072419;   10;  0.00;eor
       2928;2019072420;   10;  0.00;eor
       2928;2019072503;   10;  0.00;eor
       2928;2019072504;   10;  0.00;eor
       2928;2019072505;   10;  0.00;eor
       2928;2019072506;   10; 53.00;eor
       2928;2019072507;   10; 60.00;eor
       2928;2019072508;   10; 60.00;eor
       2928;2019072509;   10; 60.00;eor
       2928;2019072510;   10; 60.00;eor
       2928;2019072511;   10; 60.00;eor
       2928;2019072512;   10; 60.00;eor
       2928;2019072513;   10; 60.00;eor
       2928;2019072514;   10; 60.00;eor
       2928;2019072515;   10; 60.00;eor
       2928;2019072516;   10; 60.00;eor
       2928;2019072517;   10; 60.00;eor
       2928;2019072518;   10; 40.00;eor
       2928;2019072519;   10;  0.00;eor
       2928;2019072520;   10;  0.00;eor
       2928;2019072603;   10;  0.00;eor
       2928;2019072604;   10;  0.00;eor
       2928;2019072605;   10;  0.00;eor
       2928;2019072606;   10; 48.00;eor
